file	line	match_class	status	assessment
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/00_feasibility_freeze.py	44	cell_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/00_feasibility_freeze.py	46	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/00_feasibility_freeze.py	48	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/00_feasibility_freeze.py	49	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/00_feasibility_freeze.py	51	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/00_feasibility_freeze.py	51	cell_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/00_feasibility_freeze.py	58	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/00_feasibility_freeze.py	58	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/00_feasibility_freeze.py	74	cell_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/00_feasibility_freeze.py	79	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/00_feasibility_freeze.py	108	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/01_topology.py	11	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/01_topology.py	16	cell_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/01_topology.py	20	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/01_topology.py	20	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/01_topology.py	32	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/01_topology.py	32	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/01_topology.py	34	cell_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/01_topology.py	34	cell_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/01_topology.py	48	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/01_topology.py	53	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/01_topology.py	54	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/common.py	15	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/05_spatial/WU_AF35_DC_CD8_SPATIAL_TOPOLOGY_v1/scripts/common.py	15	cell_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_AGGREGATION_COMPOSITION_DECOMPOSITION_v1/scripts/02_clinical_utf8.py	20	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_AGGREGATION_COMPOSITION_DECOMPOSITION_v1/scripts/02_clinical_utf8.py	20	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_AGGREGATION_COMPOSITION_DECOMPOSITION_v1/scripts/02_clinical_utf8.py	21	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_AGGREGATION_COMPOSITION_DECOMPOSITION_v1/scripts/02_clinical_utf8.py	21	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_AGGREGATION_COMPOSITION_DECOMPOSITION_v1/scripts/02_clinical_utf8.py	25	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_AGGREGATION_COMPOSITION_DECOMPOSITION_v1/scripts/02_clinical_utf8.py	31	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_BROAD_IMMUNE_RESIDUAL_ASSOCIATION_v1/scripts/00_initialize.py	60	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_BROAD_IMMUNE_RESIDUAL_ASSOCIATION_v1/scripts/00_initialize.py	60	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_BROAD_IMMUNE_RESIDUAL_ASSOCIATION_v1/scripts/00_initialize.py	62	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_BROAD_IMMUNE_RESIDUAL_ASSOCIATION_v1/scripts/00_initialize.py	62	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_BROAD_IMMUNE_RESIDUAL_ASSOCIATION_v1/scripts/03_join_and_analyze.py	25	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_BROAD_IMMUNE_RESIDUAL_ASSOCIATION_v1/scripts/03_join_and_analyze.py	26	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_BROAD_IMMUNE_RESIDUAL_ASSOCIATION_v1/scripts/03_join_and_analyze.py	26	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_BROAD_IMMUNE_RESIDUAL_ASSOCIATION_v1/scripts/03_join_and_analyze.py	26	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_BROAD_IMMUNE_RESIDUAL_ASSOCIATION_v1/scripts/03_join_and_analyze.py	27	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_BROAD_IMMUNE_RESIDUAL_ASSOCIATION_v1/scripts/03_join_and_analyze.py	27	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_BROAD_IMMUNE_RESIDUAL_ASSOCIATION_v1/scripts/03_join_and_analyze.py	40	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_BROAD_IMMUNE_RESIDUAL_ASSOCIATION_v1/scripts/03_join_and_analyze.py	40	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_COMPONENT_ABLATION_ASSOCIATION_ROBUSTNESS_v1/01_freeze.py	90	authorization	SAFE_PUBLIC	Scientific software/session record, local guard or documented policy; not a credential value
scripts/06_clinical/AF35_COMPONENT_ABLATION_ASSOCIATION_ROBUSTNESS_v1/01_freeze.py	91	authorization	SAFE_PUBLIC	Scientific software/session record, local guard or documented policy; not a credential value
scripts/06_clinical/AF35_MATCHED_RANDOM_CLINICAL_NULL_v1/03_score_and_join.R	23	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_MATCHED_RANDOM_CLINICAL_NULL_v1/03_score_and_join.R	24	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_MATCHED_RANDOM_CLINICAL_NULL_v1/03_score_and_join.R	41	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_MATCHED_RANDOM_CLINICAL_NULL_v1/03_score_and_join.R	41	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_MATCHED_RANDOM_CLINICAL_NULL_v1/03_score_and_join.R	44	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_MATCHED_RANDOM_CLINICAL_NULL_v1/03_score_and_join.R	44	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_MATCHED_RANDOM_CLINICAL_NULL_v1/03_score_and_join.R	46	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_MATCHED_RANDOM_CLINICAL_NULL_v1/04_summarize_and_verify.py	26	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/AF35_MATCHED_RANDOM_CLINICAL_NULL_v1/04_summarize_and_verify.py	29	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/CLINICAL_ANCHOR_READOUT_DECOMPOSITION_v1/scripts/03_paired_and_firth.R	10	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/CLINICAL_ANCHOR_READOUT_DECOMPOSITION_v1/scripts/03_paired_and_firth.R	11	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/CLINICAL_ANCHOR_READOUT_DECOMPOSITION_v1/scripts/03_paired_and_firth.R	16	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/CLINICAL_ANCHOR_READOUT_DECOMPOSITION_v1/scripts/03_paired_and_firth.R	33	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/CLINICAL_ANCHOR_READOUT_DECOMPOSITION_v1/scripts/03_paired_and_firth.R	46	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/CLINICAL_ANCHOR_READOUT_DECOMPOSITION_v1/scripts/03_paired_and_firth.R	46	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/CLINICAL_ANCHOR_READOUT_DECOMPOSITION_v1/scripts/03_paired_and_firth.R	47	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/CLINICAL_ANCHOR_READOUT_DECOMPOSITION_v1/scripts/03_paired_and_firth.R	68	session	SAFE_PUBLIC	Scientific software/session record, local guard or documented policy; not a credential value
scripts/06_clinical/CLINICAL_ANCHOR_READOUT_DECOMPOSITION_v1/scripts/03_paired_and_firth.R	68	session	SAFE_PUBLIC	Scientific software/session record, local guard or documented policy; not a credential value
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/01_prepare_response_blind_inputs.R	111	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/01_prepare_response_blind_inputs.R	112	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/01_prepare_response_blind_inputs.R	115	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/01_prepare_response_blind_inputs.R	116	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/01_prepare_response_blind_inputs.R	125	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/01_prepare_response_blind_inputs.R	125	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/01_prepare_response_blind_inputs.R	132	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/01_prepare_response_blind_inputs.R	136	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/01_prepare_response_blind_inputs.R	136	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/01_prepare_response_blind_inputs.R	181	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/01_prepare_response_blind_inputs.R	182	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/01_prepare_response_blind_inputs.R	189	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/01_prepare_response_blind_inputs.R	197	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/01_prepare_response_blind_inputs.R	197	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/01_prepare_response_blind_inputs.R	204	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/01_prepare_response_blind_inputs.R	208	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/01_prepare_response_blind_inputs.R	208	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/02_lock_outcome_maps.R	32	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/02_lock_outcome_maps.R	37	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/02_lock_outcome_maps.R	37	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/02_lock_outcome_maps.R	39	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/02_lock_outcome_maps.R	44	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/02_lock_outcome_maps.R	49	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/02_lock_outcome_maps.R	52	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/02_lock_outcome_maps.R	52	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/02_lock_outcome_maps.R	54	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/02_lock_outcome_maps.R	54	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/02_lock_outcome_maps.R	59	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/03_analyze_public_replication.R	116	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/03_analyze_public_replication.R	146	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/03_analyze_public_replication.R	147	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/03_analyze_public_replication.R	163	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/03_analyze_public_replication.R	165	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/03_analyze_public_replication.R	185	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/03_analyze_public_replication.R	249	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/03_analyze_public_replication.R	250	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/03_analyze_public_replication.R	267	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/03_analyze_public_replication.R	269	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15b_public_replication/03_analyze_public_replication.R	271	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	136	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	137	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	139	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	139	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	147	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	148	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	152	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	152	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	261	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	262	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	262	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	273	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	279	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	284	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	285	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	285	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	300	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	300	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	301	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	302	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	303	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	323	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	324	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	329	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	330	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	330	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	332	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	333	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	345	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	377	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	377	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	378	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	379	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase15c_public_benchmark/01_run_phase15c_benchmark.R	381	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/03_phase19b_response_blind_scoring.R	191	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/03_phase19b_response_blind_scoring.R	205	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
scripts/06_clinical/HCC_ICI_project/04_scripts/phase19/03_phase19b_response_blind_scoring.R	205	patient_id	SAFE_PUBLIC	Source-code schema/variable or aggregate metadata; no individual-level record distributed
